,url
224,https://english.kyodonews.net/news/2022/04/13025b91c984-furuta-learning-from-best-to-separate-sakura-fifteen-from-the-rest.html
225,https://english.kyodonews.net/news/2022/04/7d047f628cf7-man-holed-up-in-tokyo-apartment-may-have-hunting-rifle.html
226,https://english.kyodonews.net/news/2022/04/280aac07e84a-ex-us-envoy-john-roos-among-japans-spring-decorations-recipients.html
227,https://english.kyodonews.net/news/2022/04/889a1d61314b-update1-us-japan-eu-push-for-open-internet-amid-rise-of-authoritarianism.html
228,https://english.kyodonews.net/news/2022/04/e4c98c0d9851-update2-us-economy-sees-jan-march-contraction-but-consumer-spending-solid.html
229,https://english.kyodonews.net/news/2022/04/a022321c26e7-operator-of-missing-hokkaido-boat-continued-tours-in-bad-weather.html
230,https://english.kyodonews.net/news/2022/04/7a1e5a8f4b36-coronavirus-pandemic-latest-april-28-2022.html
231,https://english.kyodonews.net/news/2022/04/bf8dca0de26d-japanese-german-leaders-meet-as-ukraine-china-loom-large.html
232,https://english.kyodonews.net/news/2022/04/8247526c36ac-focus-bojs-commitment-to-easy-policy-keeps-yen-on-relentless-slide.html
233,https://english.kyodonews.net/news/2022/04/e3ba26bd2f8f-new-coronavirus-strain-found-in-northeast-japan-city.html
234,https://english.kyodonews.net/news/2022/04/af9ffe48f6e6-kyodo-news-digest-april-28-2022--1-.html
235,https://english.kyodonews.net/news/2022/04/651ae8e777b9-update1-japans-lower-house-urges-govt-to-ease-okinawas-base-hosting-burden.html
236,https://english.kyodonews.net/news/2022/04/48096d9eb795-breaking-news-boj-cuts-fy-2022-growth-outlook-to-29-from-38.html
237,https://english.kyodonews.net/news/2022/04/2f48e5b7db24-ana-forecasts-return-to-profit-in-fy-2022-amid-recovering-demand.html
238,https://english.kyodonews.net/news/2022/04/1907e80dc79f-urgent-yen-falls-to-130-level-vs-dollar-in-fresh-20-year-low.html
239,https://english.kyodonews.net/news/2022/04/82a3db786e4f-baseball-angels-ohtani-gets-win-has-1st-three-hit-game-of-2022.html
240,https://english.kyodonews.net/news/2022/04/b840d6bae752-breaking-news-kishida-to-visit-3-southeast-asia-2-europe-states-from-fri-to-may-6.html
241,https://english.kyodonews.net/news/2022/04/7d98bf6b175e-tokyo-protests-over-russias-expulsion-of-japanese-diplomats.html
242,https://english.kyodonews.net/news/2022/04/68e5670eea84-japan-to-go-with-revised-airlift-plan-for-ukraine-after-indian-refusal.html
243,https://english.kyodonews.net/news/2022/04/b25566a1be0c-feature-indian-builds-taj-mahal-replica-home-for-universal-love-beloved-wife.html
244,https://english.kyodonews.net/news/2022/04/fcd0bf5c0995-breaking-news-japans-industrial-output-up-58-in-fy-2021-1st-rise-in-3-yrs.html
245,https://english.kyodonews.net/news/2022/04/23f9cca74d25-baseball-fiery-biddle-quickly-finds-his-feet-in-japan.html
246,https://english.kyodonews.net/news/2022/04/0f03bc60e7cc-breaking-news-biden-to-visit-s-korea-japan-from-may-20-24-white-house.html
247,https://english.kyodonews.net/news/2022/04/bd5a8e773edb-equestrian-death-of-horse-spurs-rider-toward-long-held-olympic-goal.html
248,https://english.kyodonews.net/news/2022/04/0cce9cf9e498-operator-of-missing-hokkaido-boat-apologizes-for-wrong-judgment.html
249,https://english.kyodonews.net/news/2022/04/6c0866e94c77-urgent-russia-to-expel-8-japan-diplomats-likely-in-retaliation.html
250,https://english.kyodonews.net/news/2022/04/13af025bf3fd-coronavirus-pandemic-latest-april-27-2022.html
251,https://english.kyodonews.net/news/2022/04/3ddc5bd33dfe-ba2-subvariant-likely-represents-90-of-coronavirus-cases-in-japan.html
252,https://english.kyodonews.net/news/2022/04/b327617ec204-soccer-japans-kawasaki-lose-3-2-to-south-koreas-ulsan-in-acl.html
253,https://english.kyodonews.net/news/2022/04/62532a29cc5d-japan-should-ease-covid-border-controls-for-foreigners-panel-members.html
254,https://english.kyodonews.net/news/2022/04/1f9a14e55b2a-osaka-city-to-enact-3-month-base-water-rates-exemption-as-bills-soar.html
255,https://english.kyodonews.net/news/2022/04/925aae2eff01-chinas-zero-covid-policy-undermining-public-support-for-xi.html
256,https://english.kyodonews.net/news/2022/04/f63bf0cb84fe-kyodo-news-digest-april-27-2022--1-.html
257,https://english.kyodonews.net/news/2022/04/1746b03c9547-japans-ruling-ldp-proposes-doubling-of-defense-budget.html
258,https://english.kyodonews.net/news/2022/04/e1fd7a3ac1d6-press-predator-duterte-declares-philippine-press-freedom-day.html
259,https://english.kyodonews.net/news/2022/04/5ea9c420741f-chinas-leading-drone-maker-suspends-business-in-russia-ukraine.html
260,https://english.kyodonews.net/news/2022/04/54846d4b5352-anime-my-neighbor-totoro-to-be-adapted-into-stage-play-in-britain.html
261,https://english.kyodonews.net/news/2022/04/58ec720a7576-breaking-news-toyota-fy-2021-domestic-output-falls-to-45-year-low.html
262,https://english.kyodonews.net/news/2022/04/82ab97c2d140-myanmars-suu-kyi-gets-additional-5-yr-sentence-for-corruption.html
263,https://english.kyodonews.net/news/2022/04/b244281cc111-japan-to-limit-4th-covid-vaccine-to-elderly-those-with-conditions.html
264,https://english.kyodonews.net/news/2022/04/1c0ebb4221a8-japan-protests-s-koreas-plan-to-survey-disputed-islets.html
265,https://english.kyodonews.net/news/2022/04/65c6105833b7-un-chief-calls-for-humanitarian-steps-amid-war-in-ukraine.html
266,https://english.kyodonews.net/news/2022/04/e3b8ac8836c2-feature-1st-film-written-by-japanese-ai-bot-takes-movie-making-to-next-phase.html
267,https://english.kyodonews.net/news/2022/04/dec27e589cd1-horse-racing-japan-making-mark-on-global-stage-with-recent-successes.html
268,https://english.kyodonews.net/news/2022/04/2551ae3552f1-us-vice-president-harris-tests-positive-for-covid-no-symptoms.html
269,https://english.kyodonews.net/news/2022/04/5d638180929c-chinese-navy-ship-enters-japan-waters-near-kagoshima-pref-islands.html
270,https://english.kyodonews.net/news/2022/04/8b698982c07e-update1-un-adopts-resolution-seeking-security-council-veto-accountability.html
271,https://english.kyodonews.net/news/2022/04/fbfdb6dcee90-sonar-shows-presence-of-sunken-vessels-amid-search-for-hokkaido-boat.html
272,https://english.kyodonews.net/news/2022/04/f73615d90c18-coronavirus-pandemic-latest-april-26-2022.html
273,https://english.kyodonews.net/news/2022/04/4a15f6767722-human-bones-found-near-japan-campsite-where-girl-disappeared-in-2019.html
274,https://english.kyodonews.net/news/2022/04/bfebb5bcf7b3-japan-eyes-62-tril-yen-package-to-soften-impact-of-ukraine-war.html
275,https://english.kyodonews.net/news/2022/04/ff4e4ad6fd93-breaking-news-japan-to-provide-food-medicine-to-ukraine-kishida-tells-zelenskyy.html
276,https://english.kyodonews.net/news/2022/04/2b9f77f21a1f-spokesman-for-philippine-candidate-marcos-jr-suspended-from-facebook.html
277,https://english.kyodonews.net/news/2022/04/5228f5c88289-ukraine-omits-japan-from-list-of-countries-thanked-in-twitter-video.html
278,https://english.kyodonews.net/news/2022/04/2759e4c7d0e8-kishida-yoons-delegation-meet-amid-soured-japan-s-korea-ties.html
279,https://english.kyodonews.net/news/2022/04/03555b5fc021-breaking-news-n-korea-says-it-held-military-parade-mon-attended-by-leader-kim.html
280,https://english.kyodonews.net/news/2022/04/3cf28cd7db5b-kyodo-news-digest-april-26-2022--1-.html
281,https://english.kyodonews.net/news/2022/04/52cc09c60f80-update1-japan-pm-kishida-says-rapid-yen-moves-unfavorable-for-many.html
282,https://english.kyodonews.net/news/2022/04/49224b58161a-basketball-record-setting-machida-looking-forward-to-wnba-debut.html
283,https://english.kyodonews.net/news/2022/04/dd8f638bb8a8-japan-readies-id-cards-for-ukrainian-evacuees.html
284,https://english.kyodonews.net/news/2022/04/3a6415462779-apple-protests-japans-report-seeking-fair-competition-in-os-market.html
285,https://english.kyodonews.net/news/2022/04/8a8070742e6e-shikoku-aquarium-launches-first-wedding-ceremony.html
286,https://english.kyodonews.net/news/2022/04/6ecc8722d4bd-newborn-spotted-seal-ready-to-charm-visitors-at-hokkaido-aquarium.html
287,https://english.kyodonews.net/news/2022/04/7a992c898890-feature-film-challenges-assumptions-about-life-of-severely-disabled.html
288,https://english.kyodonews.net/news/2022/04/aa75a078ec4a-tesla-ceo-elon-musk-to-acquire-twitter-for-44-billion.html
289,https://english.kyodonews.net/news/2022/04/e4d7b88f776c-us-to-return-diplomats-to-ukraine-says-russia-failed-in-war.html
290,https://english.kyodonews.net/news/2022/04/9d05b8d8674c-update1-n-korea-holds-military-parade-in-pyongyang-to-mark-key-anniversary.html
291,https://english.kyodonews.net/news/2022/04/b0703de7f93f-japan-minister-delegation-of-s-koreas-yoon-vow-to-improve-ties.html
292,https://english.kyodonews.net/news/2022/04/5ab9a7fd221b-fatalities-from-missing-boat-rise-to-11-after-girl-confirmed-dead.html
293,https://english.kyodonews.net/news/2022/04/817b569afb90-soccer-10-man-f-marinos-cruise-to-3-0-win-over-sydney-fc.html
294,https://english.kyodonews.net/news/2022/04/c6453ee8aa14-coronavirus-pandemic-latest-april-25-2022.html
295,https://english.kyodonews.net/news/2022/04/a10637f8e5e2-japan-russia-sign-salmon-trout-fishing-deal-despite-sanctions.html
296,https://english.kyodonews.net/news/2022/04/8c295120c3f9-pro-eu-macron-re-elected-as-french-president.html
297,https://english.kyodonews.net/news/2022/04/167d519e53a1-golf-hataoka-wins-6th-lpga-title-at-dio-implant-la-open.html
298,https://english.kyodonews.net/news/2022/04/6f72818bc191-kyodo-news-digest-april-25-2022--1-.html
299,https://english.kyodonews.net/news/2022/04/7050481d721f-lockdown-fears-grow-in-beijings-biggest-district-of-chaoyang.html
300,https://english.kyodonews.net/news/2022/04/53a0277819a5-over-half-of-japans-population-has-received-booster-shot-govt.html
301,https://english.kyodonews.net/news/2022/04/49e2295bd38c-worlds-oldest-person-dies-in-japan-at-119.html
302,https://english.kyodonews.net/news/2022/04/e43a669b7c13-nissan-aims-to-install-new-collision-avoidance-technology-by-2030.html
303,https://english.kyodonews.net/news/2022/04/bf3cda232a90-baseball-ohtani-sparks-angels-to-win-over-os.html
304,https://english.kyodonews.net/news/2022/04/8a2e3b1abc1a-ukraine-apologizes-for-juxtaposing-japan-emperor-to-hitler-in-video.html
305,https://english.kyodonews.net/news/2022/04/9f4e6c4363cc-survivors-victims-relatives-mark-17-years-since-jr-west-derailment.html
306,https://english.kyodonews.net/news/2022/04/a2845f7d2150-soccer-kawasaki-thrash-malaysias-jdt-to-go-top-of-acl-group.html
307,https://english.kyodonews.net/news/2022/04/b0d73074e7a8-sumo-wakatakakage-mitakeumi-renew-their-battle-on-the-east.html
308,https://english.kyodonews.net/news/2022/04/be22726108ac-news-photo-exhibition-showcases-50-yrs-since-okinawa-return-to-japan.html
309,https://english.kyodonews.net/news/2022/04/7af30cb53754-4-people-found-after-tour-boat-lost-contact-off-hokkaido.html
310,https://english.kyodonews.net/news/2022/04/a59d44cdcd9b-baseball-imperfect-sasaki-gets-win-as-marines-battle-past-buffaloes.html
311,https://english.kyodonews.net/news/2022/04/6ec6a58a7746-coronavirus-pandemic-latest-april-24-2022.html
312,https://english.kyodonews.net/news/2022/04/665a9f1c643d-delegation-sent-by-next-s-korean-leader-in-japan-for-policy-talks.html
313,https://english.kyodonews.net/news/2022/04/3889a37786d7-kyodo-news-digest-april-24-2022--1-.html
314,https://english.kyodonews.net/news/2022/04/0e9d9f96213b-voting-under-way-in-2nd-round-of-french-presidential-election.html
315,https://english.kyodonews.net/news/2022/04/a79f3f5961d7-x-games-olympic-champ-horigome-leads-japans-skateboard-street-sweep.html
316,https://english.kyodonews.net/news/2022/04/78c00b56cd4d-imf-says-yens-rapid-slide-may-hamper-japans-post-pandemic-recovery.html
317,https://english.kyodonews.net/news/2022/04/e43db9f7211b-baseball-suzuki-gets-3-hits-for-1st-time-in-mlb-as-cubs-win-21-0.html
318,https://english.kyodonews.net/news/2022/04/62522d6ace66-golf-hataoka-takes-4-shot-lead-after-dio-implant-la-open-3rd-round.html
319,https://english.kyodonews.net/news/2022/04/b41a61f4aa7a-over-50-in-japan-feel-public-safety-worsened-in-last-10-yrs-survey.html
320,https://english.kyodonews.net/news/2022/04/e5146416de88-soccer-kamada-nets-4th-league-goal-as-frankfurt-draw-vs-hoffenheim.html
321,https://english.kyodonews.net/news/2022/04/0323d62dc7bc-55-of-okinawans-unhappy-with-50-yrs-since-reversion-to-japan-poll.html
322,https://english.kyodonews.net/news/2022/04/f808b45a593a-update1-x-games-yosozumi-leads-japan-womens-skateboard-park-podium-sweep.html
323,https://english.kyodonews.net/news/2022/04/2318a00c802f-breaking-news-tourist-boat-with-26-aboard-reports-flooding-off-hokkaido-coast-guard.html
324,https://english.kyodonews.net/news/2022/04/ec9fe6f7c80c-coronavirus-pandemic-latest-april-23-2022.html
325,https://english.kyodonews.net/news/2022/04/adcc414d9a6c-japans-hayashi-us-envoy-emanuel-show-off-alliance-on-carrier.html
326,https://english.kyodonews.net/news/2022/04/4f1c7c0b6366-japan-closely-eyes-chinas-moves-in-pacific-island-region-kishida.html
327,https://english.kyodonews.net/news/2022/04/442938f6cb71-kyodo-news-digest-april-23-2022--1-.html
328,https://english.kyodonews.net/news/2022/04/b13e990952c0-rugby-former-wallaby-foley-leads-spears-to-win-over-steelers.html
329,https://english.kyodonews.net/news/2022/04/31957d97647f-japan-russia-strike-deal-on-salmon-trout-fishing-despite-sanctions.html
330,https://english.kyodonews.net/news/2022/04/8cabbdc41a38-us-envoy-to-japan-highlights-acceptance-of-lgbtq-people.html
331,https://english.kyodonews.net/news/2022/04/3211be92900e-soccer-vissel-kobe-stay-undefeated-in-acl-group-stage.html
332,https://english.kyodonews.net/news/2022/04/1a0b816445f8-bank-of-japan-needs-to-keep-monetary-easing-policy-kuroda.html
333,https://english.kyodonews.net/news/2022/04/3fa7751c8c06-feature-ukrainian-evacuee-fights-fake-news-after-uprooting-life-to-japan.html
334,https://english.kyodonews.net/news/2022/04/307bdaada548-romania-vows-to-boost-defense-condemns-russian-aggression-in-ukraine.html
335,https://english.kyodonews.net/news/2022/04/5e4c9cdfef61-update1-us-highlights-need-for-stable-exchange-rates-in-talks-with-japan.html
336,https://english.kyodonews.net/news/2022/04/440f8647d502-focus-japans-bid-to-address-weak-yen-sidelined-by-g-20-rift-over-russia.html
337,https://english.kyodonews.net/news/2022/04/cc65a319de37-urgent-us-warns-solomon-islands-against-allowing-china-military-presence.html
338,https://english.kyodonews.net/news/2022/04/87c87f62ce3a-france-issues-arrest-warrant-for-ghosn-over-misuse-of-funds-wsj.html
339,https://english.kyodonews.net/news/2022/04/52fc56134605-coronavirus-pandemic-latest-april-22-2022.html
340,https://english.kyodonews.net/news/2022/04/ec6a12f6bf03-japan-readopts-hard-line-stance-on-territorial-dispute-with-russia.html
341,https://english.kyodonews.net/news/2022/04/84552da3164d-japan-govt-economic-package-to-include-oil-subsidies-cash-handouts.html
342,https://english.kyodonews.net/news/2022/04/616f88b7de4c-urgent-japan-pm-likely-to-meet-delegation-sent-by-next-s-korea-president.html
343,https://english.kyodonews.net/news/2022/04/cf03b00899ba-kyodo-news-digest-april-22-2022--1-.html
344,https://english.kyodonews.net/news/2022/04/0d935064adcf-group-of-over-100-japan-lawmakers-visit-war-linked-yasukuni-shrine.html
345,https://english.kyodonews.net/news/2022/04/e7d700ec6a1d-x-games-japans-nakamura-tops-bmx-park-qualifying.html
346,https://english.kyodonews.net/news/2022/04/22c54306638e-germanys-scholz-to-visit-japan-next-week-for-talks-with-kishida.html
347,https://english.kyodonews.net/news/2022/04/d46699e6ce7f-leaders-of-north-south-korea-exchange-letters-despite-tensions.html
348,https://english.kyodonews.net/news/2022/04/35d30ac7c29b-japan-and-beyond-week-in-photos---april-1622.html
349,https://english.kyodonews.net/news/2022/04/4f10c1591763-feature-japanese-hospitals-glass-half-full-approach-helping-alcoholics-quit.html
350,https://english.kyodonews.net/news/2022/04/2c6f6dd0fee4-soccer-urawa-suffer-1st-defeat-in-acl-to-daegu.html
351,https://english.kyodonews.net/news/2022/04/6e3f487a8a2b-suzuki-yellen-hold-talks-amid-yens-tumble-against-us-dollar.html
352,https://english.kyodonews.net/news/2022/04/4b8854a707a7-imf-committee-forgoes-communique-due-to-apparent-russian-opposition.html
353,https://english.kyodonews.net/news/2022/04/22e6fb1f131e-putin-declares-mariupol-captured-cancels-plan-to-storm-steel-plant.html
354,https://english.kyodonews.net/news/2022/04/4b91a89bd0f0-urgent-japan-pm-kishida-sends-ritual-offering-to-war-linked-yasukuni-shrine.html
355,https://english.kyodonews.net/news/2022/04/474e2fdae469-india-denies-approving-stop-by-japan-plane-to-collect-ukraine-aid.html
356,https://english.kyodonews.net/news/2022/04/431d84c0ad15-coronavirus-pandemic-latest-april-21-2022.html
357,https://english.kyodonews.net/news/2022/04/ee8ec81fd3ab-japans-ruling-party-to-propose-more-defense-spending-eyes-2-of-gdp.html
